KW
3231
3007
2892
2852
2853
2924
3200
3751
4446
4974
5191
5357
5364
5506
5522
5444
5297
4947
4777
4536
4288
4021
3772
3489
3176
2953
2839
2805
2818
2896
3095
3535
4067
4561
4673
4798
4817
4877
4872
4746
4683
4441
4290
4094
3863
3630
3429
3217
2953
2762
2664
2635
2643
2700
2891
3381
4037
4534
4765
4883
4875
5040
5104
5073
4954
4656
4512
4327
4095
3861
3662
3438
3163
2943
2821
2754
2730
2727
2834
3175
3682
4144
4412
4590
4667
4727
4731
4729
4698
4544
4452
4297
4087
3871
3664
3442
3166
2952
2820
2762
2736
2745
2819
3071
3504
3949
4214
4390
4507
4527
4494
4484
4440
4370
4340
4229
4045
3845
3594
3355
3084
2880
2771
2749
2766
2873
3177
3743
4437
4950
5181
5327
5317
5443
5465
5425
5330
5036
4865
4644
4386
4124
3873
3590
3274
3050
2934
2896
2902
2992
3284
3853
4542
5050
5259
5388
5364
5500
5521
5503
5340
5007
4863
4645
4397
4120
3868
3566
