KW
2340.6374717720564
2244.8862606422867
2249.0393123475556
2251.9348475904308
2275.8607175100237
2329.527665325491
2443.285140969804
2676.5300145964297
3012.2467561845388
3278.1339600226124
3430.048129954115
3494.9019304769226
3415.219823359177
3528.444483256604
3538.6781082831626
3507.992238357567
3522.8821996017004
3450.060202707672
3438.0341072704405
3285.7762955474577
3153.9985000503484
2900.231241509186
2730.8241618716997
2596.465990181714
2414.1360156999212
2284.685515599118
2291.6114769062015
2308.6215671205814
2341.198975119825
2382.366669139144
2499.4061397176674
2712.6810310493106
3030.307487692343
3237.879047896884
3258.996561940041
3255.7512208810026
3163.084734321107
3234.3289384888203
3236.9060174593856
3229.5525582314967
3244.384315556863
3239.22722671999
3239.22722671999
3134.8712559509568
2956.3606296574167
2737.301135773035
2635.0454563190865
2519.3768103317475
2338.5768661407797
2238.8224079632732
2238.7724730925484
2241.6680083354236
2273.4145039933605
2336.8496232474517
2444.947728947448
2662.4103076419187
2985.2370436754863
3180.7328788288573
3257.7579240650775
3265.705330759261
3169.3686742971736
3297.442523319774
3329.754529965644
3315.057571381585
3289.7983621117064
3264.890516890009
3243.9569413584463
3137.343806707974
2951.9002203178065
2732.840726433425
2630.5850469794764
2516.9305968150843
2321.3755749681095
2230.222558796669
2221.9916922661087
2224.887227508984
2232.026460816726
2246.792019476391
2274.112507619977
2331.7276907171495
2452.7620987249834
2663.0470230120104
2775.462190182444
2769.904929522904
2733.3458720811914
2746.5573178821282
2749.1343968526935
2751.3015775710805
2768.9498870397006
2813.4678937192048
2836.818191176912
2785.2015000051565
2694.844964288144
2597.935682246304
2461.916253213528
2360.1874548078376
2184.2094737514076
2111.1197719447996
2097.8182181903103
2100.7137534331855
2107.8529867409275
2112.0723448740137
2120.390735393308
2178.005918490481
2346.00122815424
2520.600098812003
2598.6403897548757
2607.7024115575464
2654.9184501344225
2659.6815331167154
2713.075264594749
2663.684553977469
2714.689767598159
2833.938088409855
2825.873053695116
2794.2319856480635
2711.5940687459843
2575.9683698787226
2436.466067941159
2330.72551638254
2188.5030937053048
2092.5677989273377
2107.651889682968
2113.6613731413177
2153.3089880310067
2228.3479011718396
2326.9171226671247
2524.605854114907
2848.2190577241186
3055.1225765807576
2998.9237109251244
2995.678369866086
2970.3121539008653
3108.905050601506
3126.715406777404
3073.427727689348
3044.9160286674773
3003.4911867523074
2996.087266910518
2915.208156730867
2841.389849215356
2687.0525000767616
2620.7192582061693
2508.3260868188727
2333.3466759930175
2228.952968436414
2232.3758655429124
2235.2714007857876
2272.0427537082082
2325.7097015236754
2439.4671771679887
2656.9297558624594
2979.756491896027
3179.5775075145157
3226.9694154677713
3237.471907266849
3141.704738175634
3214.8234121378264
3217.4004911083916
3225.950973400492
3232.669751289318
3232.669751289318
3232.669751289318
3131.0532921491413
2952.542665855601
2733.4831719712197
2631.227492517271
2515.558846529932
2334.9182360975115
2246.0119356540768
2245.962000783352
2248.857536026227
2285.6288889486477
2339.295836764115
2453.053312408428
2670.515891102899
2983.5744556978425
3188.6446860994092
3236.036594052665
3236.964690603547
3144.2982040436514
3215.5424082113645
3223.2765760188026
3231.5045656479124
3243.3804323736113
3237.3196234628886
3232.1625346260157
3134.8712559509568
2956.3606296574167
2737.301135773035
2635.0454563190865
2519.3768103317475
2334.8738952888866
2238.8224079632732
2238.7724730925484
2241.6680083354236
2275.8607175100237
2329.527665325491
2447.393942464111
2664.856521158582
2987.6832571921495
3192.7534875937163
3230.571000298776
3241.073492097854
3148.4070055379584
3219.6512097056716
3222.228288676237
3224.395469394624
3239.22722671999
3239.22722671999
3239.22722671999
3134.8712559509568
2956.3606296574167
2737.301135773035
2659.760123898572
2519.3768103317475
2344.2961018153246
2247.464904390107
2258.619755535845
2259.8431829717742
2286.259986996188
2339.9269348116554
2457.7932119502757
2678.1926025740736
3014.9065809372437
3244.1629878729505
3326.576587431274
3383.9094486118133
3318.2498633812156
3428.0679318390544
3430.6450108096196
3388.9641476028246
3340.554985298298
3249.5113762748883
3237.8961324477236
3133.0272698908398
2951.9002203178065
2732.840726433425
2630.5850469794764
2516.9305968150843
2321.3755749681095
2230.222558796669
2221.9916922661087
2224.887227508984
2232.026460816726
2246.792019476391
2274.112507619977
2331.7276907171495
2452.7620987249834
2686.7918290706343
2793.469945966819
2829.577528759284
2777.708388009875
2790.9198338108117
2793.496912781377
2794.1360601417205
2817.5377840416068
2864.3188683733574
2853.5453176699875
2798.1191808685567
2707.7626451515443
2610.8533631097043
2503.371051845509
2443.4723690990877
2250.8184984538343
2130.9338125266027
2121.1679000716754
2113.559236436013
2120.698469743755
2112.0723448740137
2120.390735393308
2193.7882134226356
2375.4021694272574
2555.420201687749
2623.7072948017562
2636.619371541795
2652.655372482176
2667.2641685457884
2670.2751041707934
2642.3502294222935
2687.6020286117173
2802.655474093657
2810.2678851322516
2781.3143047846634
2700.6081855600937
2564.982486692832
2428.9630576600557
2327.539042918571
2185.7958281540305
2099.5955824110088
2103.0184795175073
2109.027962975857
2157.564504086033
2232.603417226866
2331.172638722151
2533.382765313744
2859.26756647601
3072.142887041349
3112.805563335052
3113.733659885934
3047.366725936356
3101.540196086628
3114.2612128439036
3116.4283935622907
3133.198815825569
3141.9661407466624
3152.181354179929
3084.1536185974223
2959.0527798602193
2734.5524331742668
2646.505107818748
2520.3258886014332
2356.540372849949
2260.7869427377746
2267.9572373255924
2270.8527725684676
2302.9608938124047
2361.461073831896
2475.2185494762093
2692.68112817068
3011.5904661973877
3198.9200742013354
3236.543810715967
3237.471907266849
3144.8054207069536
3216.0496248746667
3218.626703845232
3220.793884563619
3244.380836962306
3254.5960503955725
3254.5960503955725
3187.0426753413935
3009.3680792342757
2802.4749065833876
2719.8226826733085
2556.270583087898
