INTEGRATION_PID_CODE,MEAS_DATETIME,KKS_UNIT_CODE,PID_CODE,PID_NAME,SI_UNIT,LOWER_LIMIT_NUMBER,UPPER_LIMIT_NUMBER,OFF_STATUS_NAME,ON_STATUS_NAME,DATA_CLASS_CODE,MEAS_NAME,DB_NAME,PLANT_CODE,UNIT_NAME,PRELIM_CODE,ALARM_FLAG,DECIMAL_POINT_NUMBER,MEAS_VALUE,QUALITY_NUMBER,CORR_PID_NAME,SDR_SI_UNIT,SDR_XFORM_COEF,CORR_COEF,CORR_MEAS_VALUE,CORR_LOWER_LIMIT_NUMBER,CORR_UPPER_LIMIT_NUMBER,REG_PROJ_NAME,DELETE_FLAG,VALUE_CLASS_NAME,INPUT_TYPE_CLASS,DRAWING_NUMBER,STAT_CALC_VALUE_CLASS,ADDITION_GRANULARITY_CLASS,FUEL_TYPE_CLASS,VALUE_TYPE_CLASS,FETCH_POINT_TEXT,VALUE_RANGE_TEXT,VALUE_OUTPUT_COND_TEXT,INFLUX_LINK_NUMBER,INFLUX_LINK_FLAG,PLANT_LINK_ORDER_FLAG,PLANT_LINK_FLAG,CREATE_AT,UPDATE_AT,PROCESS_AT,PROCESS_ID,JST_TIME
J__AZZZ=00D00038,2025-04-29 00:00:00.000 +0900,J__AZZZ,00D00038,No.1ｱﾝﾓﾆｱﾀﾝｸﾚﾍﾞﾙ,mm,0,2500,,,A,34_01_A,Joetsu,J,34_01,false,,1,1563.28125,0,,,,,,,,,false,,,,,,,,,,,,,,,2025-04-29 00:00:50.565 +0900,,2025-04-29 00:02:01.284 +0900,USP_DW_T_PLANT_IOTDATA_INTEGRATION_PID,2025-04-29 00:00:00.000 +0900
J__AZZZ=00D00038,2025-04-30 00:00:00.000 +0900,J__AZZZ,00D00038,No.1ｱﾝﾓﾆｱﾀﾝｸﾚﾍﾞﾙ,mm,0,2500,,,A,34_01_A,Joetsu,J,34_01,false,,1,1525,0,,,,,,,,,false,,,,,,,,,,,,,,,2025-04-30 00:00:50.047 +0900,,2025-04-30 00:02:00.920 +0900,USP_DW_T_PLANT_IOTDATA_INTEGRATION_PID,2025-04-30 00:00:00.000 +0900
J__AZZZ=00D00038,2025-05-01 00:00:00.000 +0900,J__AZZZ,00D00038,No.1ｱﾝﾓﾆｱﾀﾝｸﾚﾍﾞﾙ,mm,0,2500,,,A,34_01_A,Joetsu,J,34_01,false,,1,1512.890625,0,,,,,,,,,false,,,,,,,,,,,,,,,2025-05-01 00:00:50.371 +0900,,2025-05-01 00:02:01.247 +0900,USP_DW_T_PLANT_IOTDATA_INTEGRATION_PID,2025-05-01 00:00:00.000 +0900
J__AZZZ=00D00038,2025-05-02 00:00:00.000 +0900,J__AZZZ,00D00038,No.1ｱﾝﾓﾆｱﾀﾝｸﾚﾍﾞﾙ,mm,0,2500,,,A,34_01_A,Joetsu,J,34_01,false,,1,1496.484375,0,,,,,,,,,false,,,,,,,,,,,,,,,2025-05-02 00:00:50.491 +0900,,2025-05-02 00:02:01.098 +0900,USP_DW_T_PLANT_IOTDATA_INTEGRATION_PID,2025-05-02 00:00:00.000 +0900
J__AZZZ=00D00038,2025-05-03 00:00:00.000 +0900,J__AZZZ,00D00038,No.1ｱﾝﾓﾆｱﾀﾝｸﾚﾍﾞﾙ,mm,0,2500,,,A,34_01_A,Joetsu,J,34_01,false,,1,1474.8046875,0,,,,,,,,,false,,,,,,,,,,,,,,,2025-05-03 00:00:49.787 +0900,,2025-05-03 00:02:01.261 +0900,USP_DW_T_PLANT_IOTDATA_INTEGRATION_PID,2025-05-03 00:00:00.000 +0900
J__AZZZ=00D00038,2025-05-04 00:00:00.000 +0900,J__AZZZ,00D00038,No.1ｱﾝﾓﾆｱﾀﾝｸﾚﾍﾞﾙ,mm,0,2500,,,A,34_01_A,Joetsu,J,34_01,false,,1,1447.265625,0,,,,,,,,,false,,,,,,,,,,,,,,,2025-05-04 00:00:50.399 +0900,,2025-05-04 00:02:01.254 +0900,USP_DW_T_PLANT_IOTDATA_INTEGRATION_PID,2025-05-04 00:00:00.000 +0900
J__AZZZ=00D00038,2025-05-05 00:00:00.000 +0900,J__AZZZ,00D00038,No.1ｱﾝﾓﾆｱﾀﾝｸﾚﾍﾞﾙ,mm,0,2500,,,A,34_01_A,Joetsu,J,34_01,false,,1,1425.78125,0,,,,,,,,,false,,,,,,,,,,,,,,,2025-05-05 00:00:50.371 +0900,,2025-05-05 00:02:00.990 +0900,USP_DW_T_PLANT_IOTDATA_INTEGRATION_PID,2025-05-05 00:00:00.000 +0900
J__AZZZ=00D00038,2025-05-06 00:00:00.000 +0900,J__AZZZ,00D00038,No.1ｱﾝﾓﾆｱﾀﾝｸﾚﾍﾞﾙ,mm,0,2500,,,A,34_01_A,Joetsu,J,34_01,false,,1,1394.140625,0,,,,,,,,,false,,,,,,,,,,,,,,,2025-05-06 00:00:50.495 +0900,,2025-05-06 00:02:01.371 +0900,USP_DW_T_PLANT_IOTDATA_INTEGRATION_PID,2025-05-06 00:00:00.000 +0900
J__AZZZ=00D00038,2025-05-07 00:00:00.000 +0900,J__AZZZ,00D00038,No.1ｱﾝﾓﾆｱﾀﾝｸﾚﾍﾞﾙ,mm,0,2500,,,A,34_01_A,Joetsu,J,34_01,false,,1,1368.359375,0,,,,,,,,,false,,,,,,,,,,,,,,,2025-05-07 00:00:50.080 +0900,,2025-05-07 00:02:01.393 +0900,USP_DW_T_PLANT_IOTDATA_INTEGRATION_PID,2025-05-07 00:00:00.000 +0900
J__AZZZ=00D00038,2025-05-08 00:00:00.000 +0900,J__AZZZ,00D00038,No.1ｱﾝﾓﾆｱﾀﾝｸﾚﾍﾞﾙ,mm,0,2500,,,A,34_01_A,Joetsu,J,34_01,false,,1,1353.3203125,0,,,,,,,,,false,,,,,,,,,,,,,,,2025-05-08 00:00:50.342 +0900,,2025-05-08 00:02:01.218 +0900,USP_DW_T_PLANT_IOTDATA_INTEGRATION_PID,2025-05-08 00:00:00.000 +0900
J__AZZZ=00D00038,2025-05-09 00:00:00.000 +0900,J__AZZZ,00D00038,No.1ｱﾝﾓﾆｱﾀﾝｸﾚﾍﾞﾙ,mm,0,2500,,,A,34_01_A,Joetsu,J,34_01,false,,1,1327.5390625,0,,,,,,,,,false,,,,,,,,,,,,,,,2025-05-09 00:00:50.342 +0900,,2025-05-09 00:02:01.395 +0900,USP_DW_T_PLANT_IOTDATA_INTEGRATION_PID,2025-05-09 00:00:00.000 +0900
J__AZZZ=00D00038,2025-05-10 00:00:00.000 +0900,J__AZZZ,00D00038,No.1ｱﾝﾓﾆｱﾀﾝｸﾚﾍﾞﾙ,mm,0,2500,,,A,34_01_A,Joetsu,J,34_01,false,,1,1322.0703125,0,,,,,,,,,false,,,,,,,,,,,,,,,2025-05-10 00:00:50.335 +0900,,2025-05-10 00:02:01.179 +0900,USP_DW_T_PLANT_IOTDATA_INTEGRATION_PID,2025-05-10 00:00:00.000 +0900
J__AZZZ=00D00038,2025-05-11 00:00:00.000 +0900,J__AZZZ,00D00038,No.1ｱﾝﾓﾆｱﾀﾝｸﾚﾍﾞﾙ,mm,0,2500,,,A,34_01_A,Joetsu,J,34_01,false,,1,1299.0234375,0,,,,,,,,,false,,,,,,,,,,,,,,,2025-05-11 00:00:49.738 +0900,,2025-05-11 00:02:00.878 +0900,USP_DW_T_PLANT_IOTDATA_INTEGRATION_PID,2025-05-11 00:00:00.000 +0900
J__AZZZ=00D00038,2025-05-12 00:00:00.000 +0900,J__AZZZ,00D00038,No.1ｱﾝﾓﾆｱﾀﾝｸﾚﾍﾞﾙ,mm,0,2500,,,A,34_01_A,Joetsu,J,34_01,false,,1,1279.296875,0,,,,,,,,,false,,,,,,,,,,,,,,,2025-05-12 00:00:49.978 +0900,,2025-05-12 00:02:01.380 +0900,USP_DW_T_PLANT_IOTDATA_INTEGRATION_PID,2025-05-12 00:00:00.000 +0900
J__AZZZ=00D00038,2025-05-13 00:00:00.000 +0900,J__AZZZ,00D00038,No.1ｱﾝﾓﾆｱﾀﾝｸﾚﾍﾞﾙ,mm,0,2500,,,A,34_01_A,Joetsu,J,34_01,false,,1,1254.296875,0,,,,,,,,,false,,,,,,,,,,,,,,,2025-05-13 00:00:50.154 +0900,,2025-05-13 00:02:01.014 +0900,USP_DW_T_PLANT_IOTDATA_INTEGRATION_PID,2025-05-13 00:00:00.000 +0900
J__AZZZ=00D00038,2025-05-14 00:00:00.000 +0900,J__AZZZ,00D00038,No.1ｱﾝﾓﾆｱﾀﾝｸﾚﾍﾞﾙ,mm,0,2500,,,A,34_01_A,Joetsu,J,34_01,false,,1,1237.3046875,0,,,,,,,,,false,,,,,,,,,,,,,,,2025-05-14 00:00:50.534 +0900,,2025-05-14 00:02:00.865 +0900,USP_DW_T_PLANT_IOTDATA_INTEGRATION_PID,2025-05-14 00:00:00.000 +0900
J__AZZZ=00D00038,2025-05-15 00:00:00.000 +0900,J__AZZZ,00D00038,No.1ｱﾝﾓﾆｱﾀﾝｸﾚﾍﾞﾙ,mm,0,2500,,,A,34_01_A,Joetsu,J,34_01,false,,1,1217.578125,0,,,,,,,,,false,,,,,,,,,,,,,,,2025-05-15 00:00:49.863 +0900,,2025-05-15 00:02:01.026 +0900,USP_DW_T_PLANT_IOTDATA_INTEGRATION_PID,2025-05-15 00:00:00.000 +0900
J__AZZZ=00D00038,2025-05-16 00:00:00.000 +0900,J__AZZZ,00D00038,No.1ｱﾝﾓﾆｱﾀﾝｸﾚﾍﾞﾙ,mm,0,2500,,,A,34_01_A,Joetsu,J,34_01,false,,1,1186.328125,0,,,,,,,,,false,,,,,,,,,,,,,,,2025-05-16 00:00:50.549 +0900,,2025-05-16 00:02:01.520 +0900,USP_DW_T_PLANT_IOTDATA_INTEGRATION_PID,2025-05-16 00:00:00.000 +0900
J__AZZZ=00D00038,2025-05-17 00:00:00.000 +0900,J__AZZZ,00D00038,No.1ｱﾝﾓﾆｱﾀﾝｸﾚﾍﾞﾙ,mm,0,2500,,,A,34_01_A,Joetsu,J,34_01,false,,1,1169.921875,0,,,,,,,,,false,,,,,,,,,,,,,,,2025-05-17 00:00:50.452 +0900,,2025-05-17 00:02:01.218 +0900,USP_DW_T_PLANT_IOTDATA_INTEGRATION_PID,2025-05-17 00:00:00.000 +0900
J__AZZZ=00D00038,2025-05-18 00:00:00.000 +0900,J__AZZZ,00D00038,No.1ｱﾝﾓﾆｱﾀﾝｸﾚﾍﾞﾙ,mm,0,2500,,,A,34_01_A,Joetsu,J,34_01,false,,1,1144.3359375,0,,,,,,,,,false,,,,,,,,,,,,,,,2025-05-18 00:00:50.514 +0900,,2025-05-18 00:02:01.378 +0900,USP_DW_T_PLANT_IOTDATA_INTEGRATION_PID,2025-05-18 00:00:00.000 +0900
J__AZZZ=00D00038,2025-05-19 00:00:00.000 +0900,J__AZZZ,00D00038,No.1ｱﾝﾓﾆｱﾀﾝｸﾚﾍﾞﾙ,mm,0,2500,,,A,34_01_A,Joetsu,J,34_01,false,,1,1109.9609375,0,,,,,,,,,false,,,,,,,,,,,,,,,2025-05-19 00:00:50.372 +0900,,2025-05-19 00:02:01.031 +0900,USP_DW_T_PLANT_IOTDATA_INTEGRATION_PID,2025-05-19 00:00:00.000 +0900
J__AZZZ=00D00038,2025-05-20 00:00:00.000 +0900,J__AZZZ,00D00038,No.1ｱﾝﾓﾆｱﾀﾝｸﾚﾍﾞﾙ,mm,0,2500,,,A,34_01_A,Joetsu,J,34_01,false,,1,1089.6484375,0,,,,,,,,,false,,,,,,,,,,,,,,,2025-05-20 00:00:50.847 +0900,,2025-05-20 00:02:00.943 +0900,USP_DW_T_PLANT_IOTDATA_INTEGRATION_PID,2025-05-20 00:00:00.000 +0900
J__AZZZ=00D00038,2025-05-21 00:00:00.000 +0900,J__AZZZ,00D00038,No.1ｱﾝﾓﾆｱﾀﾝｸﾚﾍﾞﾙ,mm,0,2500,,,A,34_01_A,Joetsu,J,34_01,false,,1,1066.40625,0,,,,,,,,,false,,,,,,,,,,,,,,,2025-05-21 00:00:50.114 +0900,,2025-05-21 00:02:00.829 +0900,USP_DW_T_PLANT_IOTDATA_INTEGRATION_PID,2025-05-21 00:00:00.000 +0900
J__AZZZ=00D00038,2025-05-22 00:00:00.000 +0900,J__AZZZ,00D00038,No.1ｱﾝﾓﾆｱﾀﾝｸﾚﾍﾞﾙ,mm,0,2500,,,A,34_01_A,Joetsu,J,34_01,false,,1,1050.1953125,0,,,,,,,,,false,,,,,,,,,,,,,,,2025-05-22 00:00:50.343 +0900,,2025-05-22 00:02:01.012 +0900,USP_DW_T_PLANT_IOTDATA_INTEGRATION_PID,2025-05-22 00:00:00.000 +0900
J__AZZZ=00D00038,2025-05-23 00:00:00.000 +0900,J__AZZZ,00D00038,No.1ｱﾝﾓﾆｱﾀﾝｸﾚﾍﾞﾙ,mm,0,2500,,,A,34_01_A,Joetsu,J,34_01,false,,1,1007.8125,0,,,,,,,,,false,,,,,,,,,,,,,,,2025-05-23 00:00:49.890 +0900,,2025-05-23 00:02:01.014 +0900,USP_DW_T_PLANT_IOTDATA_INTEGRATION_PID,2025-05-23 00:00:00.000 +0900
J__AZZZ=00D00038,2025-05-24 00:00:00.000 +0900,J__AZZZ,00D00038,No.1ｱﾝﾓﾆｱﾀﾝｸﾚﾍﾞﾙ,mm,0,2500,,,A,34_01_A,Joetsu,J,34_01,false,,1,976.7578125,0,,,,,,,,,false,,,,,,,,,,,,,,,2025-05-24 00:00:50.403 +0900,,2025-05-24 00:02:00.957 +0900,USP_DW_T_PLANT_IOTDATA_INTEGRATION_PID,2025-05-24 00:00:00.000 +0900
J__AZZZ=00D00038,2025-05-25 00:00:00.000 +0900,J__AZZZ,00D00038,No.1ｱﾝﾓﾆｱﾀﾝｸﾚﾍﾞﾙ,mm,0,2500,,,A,34_01_A,Joetsu,J,34_01,false,,1,950.9765625,0,,,,,,,,,false,,,,,,,,,,,,,,,2025-05-25 00:00:49.595 +0900,,2025-05-25 00:02:01.204 +0900,USP_DW_T_PLANT_IOTDATA_INTEGRATION_PID,2025-05-25 00:00:00.000 +0900
J__AZZZ=00D00038,2025-05-26 00:00:00.000 +0900,J__AZZZ,00D00038,No.1ｱﾝﾓﾆｱﾀﾝｸﾚﾍﾞﾙ,mm,0,2500,,,A,34_01_A,Joetsu,J,34_01,false,,1,913.671875,0,,,,,,,,,false,,,,,,,,,,,,,,,2025-05-26 00:00:50.118 +0900,,2025-05-26 00:02:01.266 +0900,USP_DW_T_PLANT_IOTDATA_INTEGRATION_PID,2025-05-26 00:00:00.000 +0900
J__AZZZ=00D00038,2025-05-27 00:00:00.000 +0900,J__AZZZ,00D00038,No.1ｱﾝﾓﾆｱﾀﾝｸﾚﾍﾞﾙ,mm,0,2500,,,A,34_01_A,Joetsu,J,34_01,false,,1,1621.6796875,0,,,,,,,,,false,,,,,,,,,,,,,,,2025-05-27 00:00:50.094 +0900,,2025-05-27 00:02:01.064 +0900,USP_DW_T_PLANT_IOTDATA_INTEGRATION_PID,2025-05-27 00:00:00.000 +0900
J__AZZZ=00D00038,2025-05-28 00:00:00.000 +0900,J__AZZZ,00D00038,No.1ｱﾝﾓﾆｱﾀﾝｸﾚﾍﾞﾙ,mm,0,2500,,,A,34_01_A,Joetsu,J,34_01,false,,1,1574.4140625,0,,,,,,,,,false,,,,,,,,,,,,,,,2025-05-28 00:00:50.791 +0900,,2025-05-28 00:02:01.369 +0900,USP_DW_T_PLANT_IOTDATA_INTEGRATION_PID,2025-05-28 00:00:00.000 +0900
J__AZZZ=00D00038,2025-05-29 00:00:00.000 +0900,J__AZZZ,00D00038,No.1ｱﾝﾓﾆｱﾀﾝｸﾚﾍﾞﾙ,mm,0,2500,,,A,34_01_A,Joetsu,J,34_01,false,,1,1548.2421875,0,,,,,,,,,false,,,,,,,,,,,,,,,2025-05-29 00:00:49.868 +0900,,2025-05-29 00:02:01.311 +0900,USP_DW_T_PLANT_IOTDATA_INTEGRATION_PID,2025-05-29 00:00:00.000 +0900
J__AZZZ=00D00038,2025-05-30 00:00:00.000 +0900,J__AZZZ,00D00038,No.1ｱﾝﾓﾆｱﾀﾝｸﾚﾍﾞﾙ,mm,0,2500,,,A,34_01_A,Joetsu,J,34_01,false,,1,1523.6328125,0,,,,,,,,,false,,,,,,,,,,,,,,,2025-05-30 00:00:50.333 +0900,,2025-05-30 00:02:01.165 +0900,USP_DW_T_PLANT_IOTDATA_INTEGRATION_PID,2025-05-30 00:00:00.000 +0900
J__AZZZ=00D00038,2025-05-31 00:00:00.000 +0900,J__AZZZ,00D00038,No.1ｱﾝﾓﾆｱﾀﾝｸﾚﾍﾞﾙ,mm,0,2500,,,A,34_01_A,Joetsu,J,34_01,false,,1,1488.8671875,0,,,,,,,,,false,,,,,,,,,,,,,,,2025-05-31 00:00:50.593 +0900,,2025-05-31 00:02:01.382 +0900,USP_DW_T_PLANT_IOTDATA_INTEGRATION_PID,2025-05-31 00:00:00.000 +0900
J__AZZZ=00D00038,2025-06-01 00:00:00.000 +0900,J__AZZZ,00D00038,No.1ｱﾝﾓﾆｱﾀﾝｸﾚﾍﾞﾙ,mm,0,2500,,,A,34_01_A,Joetsu,J,34_01,false,,1,1454.4921875,0,,,,,,,,,false,,,,,,,,,,,,,,,2025-06-01 00:00:49.840 +0900,,2025-06-01 00:02:01.389 +0900,USP_DW_T_PLANT_IOTDATA_INTEGRATION_PID,2025-06-01 00:00:00.000 +0900
J__AZZZ=00D00038,2025-06-02 00:00:00.000 +0900,J__AZZZ,00D00038,No.1ｱﾝﾓﾆｱﾀﾝｸﾚﾍﾞﾙ,mm,0,2500,,,A,34_01_A,Joetsu,J,34_01,false,,1,1425.5859375,0,,,,,,,,,false,,,,,,,,,,,,,,,2025-06-02 00:00:50.344 +0900,,2025-06-02 00:02:01.055 +0900,USP_DW_T_PLANT_IOTDATA_INTEGRATION_PID,2025-06-02 00:00:00.000 +0900
J__AZZZ=00D00038,2025-06-03 00:00:00.000 +0900,J__AZZZ,00D00038,No.1ｱﾝﾓﾆｱﾀﾝｸﾚﾍﾞﾙ,mm,0,2500,,,A,34_01_A,Joetsu,J,34_01,false,,1,1387.109375,0,,,,,,,,,false,,,,,,,,,,,,,,,2025-06-03 00:00:49.862 +0900,,2025-06-03 00:02:01.053 +0900,USP_DW_T_PLANT_IOTDATA_INTEGRATION_PID,2025-06-03 00:00:00.000 +0900
J__AZZZ=00D00038,2025-06-04 00:00:00.000 +0900,J__AZZZ,00D00038,No.1ｱﾝﾓﾆｱﾀﾝｸﾚﾍﾞﾙ,mm,0,2500,,,A,34_01_A,Joetsu,J,34_01,false,,1,1363.28125,0,,,,,,,,,false,,,,,,,,,,,,,,,2025-06-04 00:00:50.408 +0900,,2025-06-04 00:02:01.227 +0900,USP_DW_T_PLANT_IOTDATA_INTEGRATION_PID,2025-06-04 00:00:00.000 +0900
J__AZZZ=00D00038,2025-06-05 00:00:00.000 +0900,J__AZZZ,00D00038,No.1ｱﾝﾓﾆｱﾀﾝｸﾚﾍﾞﾙ,mm,0,2500,,,A,34_01_A,Joetsu,J,34_01,false,,1,1320.8984375,0,,,,,,,,,false,,,,,,,,,,,,,,,2025-06-05 00:00:50.374 +0900,,2025-06-05 00:02:01.503 +0900,USP_DW_T_PLANT_IOTDATA_INTEGRATION_PID,2025-06-05 00:00:00.000 +0900
J__AZZZ=00D00038,2025-06-06 00:00:00.000 +0900,J__AZZZ,00D00038,No.1ｱﾝﾓﾆｱﾀﾝｸﾚﾍﾞﾙ,mm,0,2500,,,A,34_01_A,Joetsu,J,34_01,false,,1,1259.1796875,0,,,,,,,,,false,,,,,,,,,,,,,,,2025-06-06 00:00:50.243 +0900,,2025-06-06 00:02:01.073 +0900,USP_DW_T_PLANT_IOTDATA_INTEGRATION_PID,2025-06-06 00:00:00.000 +0900
J__AZZZ=00D00038,2025-06-07 00:00:00.000 +0900,J__AZZZ,00D00038,No.1ｱﾝﾓﾆｱﾀﾝｸﾚﾍﾞﾙ,mm,0,2500,,,A,34_01_A,Joetsu,J,34_01,false,,1,1190.8203125,0,,,,,,,,,false,,,,,,,,,,,,,,,2025-06-07 00:00:50.243 +0900,,2025-06-07 00:02:01.272 +0900,USP_DW_T_PLANT_IOTDATA_INTEGRATION_PID,2025-06-07 00:00:00.000 +0900
J__AZZZ=00D00038,2025-06-08 00:00:00.000 +0900,J__AZZZ,00D00038,No.1ｱﾝﾓﾆｱﾀﾝｸﾚﾍﾞﾙ,mm,0,2500,,,A,34_01_A,Joetsu,J,34_01,false,,1,1156.4453125,0,,,,,,,,,false,,,,,,,,,,,,,,,2025-06-08 00:00:49.780 +0900,,2025-06-08 00:02:01.717 +0900,USP_DW_T_PLANT_IOTDATA_INTEGRATION_PID,2025-06-08 00:00:00.000 +0900
J__AZZZ=00D00038,2025-06-09 00:00:00.000 +0900,J__AZZZ,00D00038,No.1ｱﾝﾓﾆｱﾀﾝｸﾚﾍﾞﾙ,mm,0,2500,,,A,34_01_A,Joetsu,J,34_01,false,,1,1096.09375,0,,,,,,,,,false,,,,,,,,,,,,,,,2025-06-09 00:00:50.512 +0900,,2025-06-09 00:02:02.762 +0900,USP_DW_T_PLANT_IOTDATA_INTEGRATION_PID,2025-06-09 00:00:00.000 +0900
J__AZZZ=00D00038,2025-06-10 00:00:00.000 +0900,J__AZZZ,00D00038,No.1ｱﾝﾓﾆｱﾀﾝｸﾚﾍﾞﾙ,mm,0,2500,,,A,34_01_A,Joetsu,J,34_01,false,,1,1048.828125,0,,,,,,,,,false,,,,,,,,,,,,,,,2025-06-10 00:00:49.785 +0900,,2025-06-10 00:02:01.212 +0900,USP_DW_T_PLANT_IOTDATA_INTEGRATION_PID,2025-06-10 00:00:00.000 +0900
J__AZZZ=00D00038,2025-06-11 00:00:00.000 +0900,J__AZZZ,00D00038,No.1ｱﾝﾓﾆｱﾀﾝｸﾚﾍﾞﾙ,mm,0,2500,,,A,34_01_A,Joetsu,J,34_01,false,,1,1002.1484375,0,,,,,,,,,false,,,,,,,,,,,,,,,2025-06-11 00:00:50.318 +0900,,2025-06-11 00:02:01.388 +0900,USP_DW_T_PLANT_IOTDATA_INTEGRATION_PID,2025-06-11 00:00:00.000 +0900
J__AZZZ=00D00038,2025-06-12 00:00:00.000 +0900,J__AZZZ,00D00038,No.1ｱﾝﾓﾆｱﾀﾝｸﾚﾍﾞﾙ,mm,0,2500,,,A,34_01_A,Joetsu,J,34_01,false,,1,958.0078125,0,,,,,,,,,false,,,,,,,,,,,,,,,2025-06-12 00:00:50.254 +0900,,2025-06-12 00:02:01.070 +0900,USP_DW_T_PLANT_IOTDATA_INTEGRATION_PID,2025-06-12 00:00:00.000 +0900
J__AZZZ=00D00038,2025-06-13 00:00:00.000 +0900,J__AZZZ,00D00038,No.1ｱﾝﾓﾆｱﾀﾝｸﾚﾍﾞﾙ,mm,0,2500,,,A,34_01_A,Joetsu,J,34_01,false,,1,912.890625,0,,,,,,,,,false,,,,,,,,,,,,,,,2025-06-13 00:00:50.248 +0900,,2025-06-13 00:02:01.231 +0900,USP_DW_T_PLANT_IOTDATA_INTEGRATION_PID,2025-06-13 00:00:00.000 +0900
J__AZZZ=00D00038,2025-06-14 00:00:00.000 +0900,J__AZZZ,00D00038,No.1ｱﾝﾓﾆｱﾀﾝｸﾚﾍﾞﾙ,mm,0,2500,,,A,34_01_A,Joetsu,J,34_01,false,,1,859.375,0,,,,,,,,,false,,,,,,,,,,,,,,,2025-06-14 00:00:49.918 +0900,,2025-06-14 00:02:01.187 +0900,USP_DW_T_PLANT_IOTDATA_INTEGRATION_PID,2025-06-14 00:00:00.000 +0900
J__AZZZ=00D00038,2025-06-15 00:00:00.000 +0900,J__AZZZ,00D00038,No.1ｱﾝﾓﾆｱﾀﾝｸﾚﾍﾞﾙ,mm,0,2500,,,A,34_01_A,Joetsu,J,34_01,false,,1,824.21875,0,,,,,,,,,false,,,,,,,,,,,,,,,2025-06-15 00:00:50.520 +0900,,2025-06-15 00:02:01.409 +0900,USP_DW_T_PLANT_IOTDATA_INTEGRATION_PID,2025-06-15 00:00:00.000 +0900
J__AZZZ=00D00038,2025-06-16 00:00:00.000 +0900,J__AZZZ,00D00038,No.1ｱﾝﾓﾆｱﾀﾝｸﾚﾍﾞﾙ,mm,0,2500,,,A,34_01_A,Joetsu,J,34_01,false,,1,787.6953125,0,,,,,,,,,false,,,,,,,,,,,,,,,2025-06-16 00:00:50.160 +0900,,2025-06-16 00:02:00.708 +0900,USP_DW_T_PLANT_IOTDATA_INTEGRATION_PID,2025-06-16 00:00:00.000 +0900
J__AZZZ=00D00038,2025-06-17 00:00:00.000 +0900,J__AZZZ,00D00038,No.1ｱﾝﾓﾆｱﾀﾝｸﾚﾍﾞﾙ,mm,0,2500,,,A,34_01_A,Joetsu,J,34_01,false,,1,1506.0546875,0,,,,,,,,,false,,,,,,,,,,,,,,,2025-06-17 00:00:50.080 +0900,,2025-06-17 00:02:01.290 +0900,USP_DW_T_PLANT_IOTDATA_INTEGRATION_PID,2025-06-17 00:00:00.000 +0900
J__AZZZ=00D00038,2025-06-18 00:00:00.000 +0900,J__AZZZ,00D00038,No.1ｱﾝﾓﾆｱﾀﾝｸﾚﾍﾞﾙ,mm,0,2500,,,A,34_01_A,Joetsu,J,34_01,false,,1,1482.6171875,0,,,,,,,,,false,,,,,,,,,,,,,,,2025-06-18 00:00:50.236 +0900,,2025-06-18 00:02:00.955 +0900,USP_DW_T_PLANT_IOTDATA_INTEGRATION_PID,2025-06-18 00:00:00.000 +0900
J__AZZZ=00D00038,2025-06-19 00:00:00.000 +0900,J__AZZZ,00D00038,No.1ｱﾝﾓﾆｱﾀﾝｸﾚﾍﾞﾙ,mm,0,2500,,,A,34_01_A,Joetsu,J,34_01,false,,1,1445.8984375,0,,,,,,,,,false,,,,,,,,,,,,,,,2025-06-19 00:00:50.181 +0900,,2025-06-19 00:02:02.146 +0900,USP_DW_T_PLANT_IOTDATA_INTEGRATION_PID,2025-06-19 00:00:00.000 +0900
J__AZZZ=00D00038,2025-06-20 00:00:00.000 +0900,J__AZZZ,00D00038,No.1ｱﾝﾓﾆｱﾀﾝｸﾚﾍﾞﾙ,mm,0,2500,,,A,34_01_A,Joetsu,J,34_01,false,,1,1403.90625,0,,,,,,,,,false,,,,,,,,,,,,,,,2025-06-20 00:00:49.999 +0900,,2025-06-20 00:02:01.181 +0900,USP_DW_T_PLANT_IOTDATA_INTEGRATION_PID,2025-06-20 00:00:00.000 +0900
J__AZZZ=00D00038,2025-06-21 00:00:00.000 +0900,J__AZZZ,00D00038,No.1ｱﾝﾓﾆｱﾀﾝｸﾚﾍﾞﾙ,mm,0,2500,,,A,34_01_A,Joetsu,J,34_01,false,,1,1358.59375,0,,,,,,,,,false,,,,,,,,,,,,,,,2025-06-21 00:00:50.560 +0900,,2025-06-21 00:02:01.180 +0900,USP_DW_T_PLANT_IOTDATA_INTEGRATION_PID,2025-06-21 00:00:00.000 +0900
J__AZZZ=00D00038,2025-06-22 00:00:00.000 +0900,J__AZZZ,00D00038,No.1ｱﾝﾓﾆｱﾀﾝｸﾚﾍﾞﾙ,mm,0,2500,,,A,34_01_A,Joetsu,J,34_01,false,,1,1321.875,0,,,,,,,,,false,,,,,,,,,,,,,,,2025-06-22 00:00:49.651 +0900,,2025-06-22 00:02:00.868 +0900,USP_DW_T_PLANT_IOTDATA_INTEGRATION_PID,2025-06-22 00:00:00.000 +0900
