KW
2366.608154
2304.227539
2261.952148
2241.565430
2267.336182
2294.283447
2326.322021
2404.963379
2558.105469
2693.465576
2738.448975
2820.423340
2846.169678
2888.508057
2909.903809
2887.463867
2904.098877
2928.975830
2954.737793
2919.855469
2809.453613
2713.649170
2628.264893
2541.048584
2313.051270
2239.156250
2191.078125
2164.083252
2182.114746
2211.113770
2233.807617
2274.532227
2422.955566
2584.854248
2649.839844
2670.159180
2642.573730
2637.975098
2641.243896
2644.446045
2686.037354
2740.387207
2795.033203
2799.649902
2717.607910
2586.047607
2472.753174
2408.206543
2281.649414
2251.186523
2232.330078
2251.878418
2291.518066
2330.456055
2403.937012
2602.185059
2897.041016
3129.574951
3148.986328
3151.882080
3164.072510
3182.602783
3201.634277
3214.997070
3225.184814
3227.864746
3213.829346
3115.584229
2982.672119
2820.743164
2689.441895
2618.773682
2373.840820
2330.348389
2297.122070
2314.220703
2349.853516
2388.636963
2507.869385
2775.604736
3122.937988
3367.460449
3349.375488
3338.552979
3312.777588
3310.026611
3302.163818
3343.362305
3367.731201
3390.740479
3376.781494
3292.095703
3119.879883
2923.175537
2774.633301
2682.732422
2448.545898
2402.590576
2366.629883
2367.418701
2435.531494
2503.861816
2664.430664
2939.374512
3279.912109
3443.581055
3433.906738
3393.077393
3379.058350
3383.006836
3478.354980
3524.796387
3553.970459
3578.270996
3563.265869
3503.417969
3330.439209
3087.693115
2918.042480
2802.812012
2550.834473
2482.873291
2442.718750
2413.763428
2453.770508
2500.893066
2601.385010
2833.900391
3101.552979
3244.009277
3221.418213
3224.877930
3220.677002
3228.385742
3235.223145
3250.978760
3268.660400
3313.947754
3316.483643
3231.187500
3079.649902
2924.995361
2786.928711
2724.537842
2498.779785
2452.103271
2426.901367
2419.127197
2458.711914
2500.947021
2582.360840
2785.082275
3049.602051
3224.272705
3204.795166
3190.226807
3201.942139
3211.967529
3226.680664
3298.601807
3302.285889
3312.526611
3359.462891
3242.394043
3056.206299
2945.937988
2780.393311
2670.131592
2453.069092
2380.376465
2334.914795
2318.774658
2334.096436
2357.625977
2403.367920
2510.336914
2678.095215
2796.913330
2794.162842
2792.623535
2794.539551
2801.351562
2826.030518
2848.669434
2906.172852
2968.747559
2993.441406
2975.946533
2894.318115
2774.540771
2671.430176
2578.761475
2358.541260
2296.347412
2256.296875
2223.149658
2242.750000
2259.633545
2284.385742
2324.474121
2470.925049
2597.977051
2632.862549
2638.946533
2652.872314
2671.531250
2687.230469
2715.547363
2759.053223
2810.388184
2849.144287
2840.359619
2744.549561
2620.759277
2477.422363
2409.872559
2281.644043
2252.088135
2229.267334
2251.878418
2282.650391
2320.257324
2395.483643
2590.577148
2886.574951
3107.478027
3168.869629
3221.201660
3264.352295
3286.588623
3262.732422
3238.457031
3242.384521
3235.841797
3210.276367
3115.782227
2982.721680
2822.417725
2692.016357
2623.785156
2373.822754
2344.140625
2328.238525
2337.030273
2428.967285
2491.370361
2637.926270
2866.228516
3085.571533
3216.873535
3218.374023
3218.011230
3225.747803
3239.312012
3257.636475
3270.517822
3291.928467
3333.475098
3384.574951
3353.109619
3231.072754
3081.784668
2910.197998
2795.870361
2560.087402
2513.636475
2495.309326
2492.691162
2544.082520
2624.105713
2753.694092
2975.333740
3223.852783
3356.646240
3322.375244
3281.560303
3267.288086
3272.745361
3287.433594
3323.699219
3387.558594
3474.236816
3534.461182
3517.337891
3441.530029
3305.077148
3155.431885
3000.642334
2715.964111
2660.102539
2605.565186
2562.481934
2487.353516
2526.993652
2638.559326
2854.998535
3146.413574
3340.767822
3339.273682
3341.433105
3339.638916
3334.153564
3334.916504
3342.246338
3382.675537
3433.747070
3457.589355
3375.291748
3178.142578
2979.403809
2813.069580
2707.515381
2493.738770
2433.082031
2393.802002
2385.583008
2416.688965
2453.513916
2544.143799
2725.004883
2984.332764
3180.915039
3217.848877
3233.260986
3243.442627
3256.544189
3270.303955
3281.197754
3302.285889
3325.524902
3320.987061
3218.855713
3028.095703
2851.696045
2720.921143
2632.216797
