MONTH,WEEK,HOUR,TEMP
11.0,5.0,19.0,10.7
11.0,5.0,20.0,11.5
11.0,5.0,21.0,10.0
11.0,5.0,22.0,9.9
11.0,5.0,23.0,10.4
12.0,6.0,0.0,8.6
12.0,6.0,1.0,8.5
12.0,6.0,2.0,8.4
12.0,6.0,3.0,8.0
12.0,6.0,4.0,7.8
12.0,6.0,5.0,7.0
12.0,6.0,6.0,7.9
12.0,6.0,7.0,7.3
12.0,6.0,8.0,8.9
12.0,6.0,9.0,11.1
12.0,6.0,10.0,13.1
12.0,6.0,11.0,15.0
12.0,6.0,12.0,15.8
12.0,6.0,13.0,16.5
12.0,6.0,14.0,15.9
12.0,6.0,15.0,15.6
12.0,6.0,16.0,13.7
12.0,6.0,17.0,12.5
12.0,6.0,18.0,12.3
12.0,6.0,19.0,11.1
12.0,6.0,20.0,10.2
12.0,6.0,21.0,10.6
12.0,6.0,22.0,10.7
12.0,6.0,23.0,10.8
12.0,0.0,0.0,10.3
12.0,0.0,1.0,9.2
12.0,0.0,2.0,8.8
12.0,0.0,3.0,8.7
12.0,0.0,4.0,8.9
12.0,0.0,5.0,8.8
12.0,0.0,6.0,8.2
12.0,0.0,7.0,8.6
12.0,0.0,8.0,9.1
12.0,0.0,9.0,10.0
12.0,0.0,10.0,11.5
12.0,0.0,11.0,12.8
12.0,0.0,12.0,15.1
12.0,0.0,13.0,16.1
12.0,0.0,14.0,16.2
12.0,0.0,15.0,15.3
12.0,0.0,16.0,14.1
12.0,0.0,17.0,11.9
12.0,0.0,18.0,11.8
12.0,0.0,19.0,12.4
12.0,0.0,20.0,13.4
12.0,0.0,21.0,11.1
12.0,0.0,22.0,11.3
12.0,0.0,23.0,10.7
12.0,1.0,0.0,10.1
12.0,1.0,1.0,10.1
12.0,1.0,2.0,9.4
12.0,1.0,3.0,8.6
12.0,1.0,4.0,7.8
12.0,1.0,5.0,9.2
12.0,1.0,6.0,7.6
12.0,1.0,7.0,7.8
12.0,1.0,8.0,9.8
12.0,1.0,9.0,11.3
12.0,1.0,10.0,13.1
12.0,1.0,11.0,14.6
12.0,1.0,12.0,16.8
12.0,1.0,13.0,16.8
12.0,1.0,14.0,16.5
12.0,1.0,15.0,16.0
12.0,1.0,16.0,14.9
12.0,1.0,17.0,13.5
12.0,1.0,18.0,13.4
12.0,1.0,19.0,12.6
12.0,1.0,20.0,12.3
12.0,1.0,21.0,12.5
12.0,1.0,22.0,10.5
12.0,1.0,23.0,9.5
12.0,2.0,0.0,10.2
12.0,2.0,1.0,10.3
12.0,2.0,2.0,9.9
12.0,2.0,3.0,10.3
12.0,2.0,4.0,9.6
12.0,2.0,5.0,9.1
12.0,2.0,6.0,9.8
12.0,2.0,7.0,8.4
12.0,2.0,8.0,11.0
12.0,2.0,9.0,12.7
12.0,2.0,10.0,14.2
12.0,2.0,11.0,16.1
12.0,2.0,12.0,16.9
12.0,2.0,13.0,17.3
12.0,2.0,14.0,17.4
12.0,2.0,15.0,16.4
12.0,2.0,16.0,15.9
12.0,2.0,17.0,13.9
12.0,2.0,18.0,13.8
12.0,2.0,19.0,12.7
12.0,2.0,20.0,13.0
12.0,2.0,21.0,12.3
12.0,2.0,22.0,11.7
12.0,2.0,23.0,11.8
12.0,3.0,0.0,11.4
12.0,3.0,1.0,11.7
12.0,3.0,2.0,11.0
12.0,3.0,3.0,10.5
12.0,3.0,4.0,10.1
12.0,3.0,5.0,9.3
12.0,3.0,6.0,9.6
12.0,3.0,7.0,9.9
12.0,3.0,8.0,9.7
12.0,3.0,9.0,11.4
12.0,3.0,10.0,13.1
12.0,3.0,11.0,13.9
12.0,3.0,12.0,14.6
12.0,3.0,13.0,14.1
12.0,3.0,14.0,14.2
12.0,3.0,15.0,14.4
12.0,3.0,16.0,12.5
12.0,3.0,17.0,10.8
12.0,3.0,18.0,11.0
12.0,3.0,19.0,11.9
12.0,3.0,20.0,10.4
12.0,3.0,21.0,11.2
12.0,3.0,22.0,10.2
12.0,3.0,23.0,10.6
12.0,4.0,0.0,9.6
12.0,4.0,1.0,8.3
12.0,4.0,2.0,7.6
12.0,4.0,3.0,7.9
12.0,4.0,4.0,7.2
12.0,4.0,5.0,6.0
12.0,4.0,6.0,5.5
12.0,4.0,7.0,5.8
12.0,4.0,8.0,8.5
12.0,4.0,9.0,11.5
12.0,4.0,10.0,13.5
12.0,4.0,11.0,15.1
12.0,4.0,12.0,15.9
12.0,4.0,13.0,16.2
12.0,4.0,14.0,15.9
12.0,4.0,15.0,15.3
12.0,4.0,16.0,14.5
12.0,4.0,17.0,13.7
12.0,4.0,18.0,12.6
12.0,4.0,19.0,12.5
12.0,4.0,20.0,11.5
12.0,4.0,21.0,11.2
12.0,4.0,22.0,10.0
12.0,4.0,23.0,8.0
12.0,5.0,0.0,9.1
12.0,5.0,1.0,8.1
12.0,5.0,2.0,7.8
12.0,5.0,3.0,7.9
12.0,5.0,4.0,7.9
12.0,5.0,5.0,7.1
12.0,5.0,6.0,6.8
12.0,5.0,7.0,7.1
12.0,5.0,8.0,7.4
12.0,5.0,9.0,8.6
12.0,5.0,10.0,10.4
12.0,5.0,11.0,10.8
12.0,5.0,12.0,11.2
12.0,5.0,13.0,11.8
12.0,5.0,14.0,11.7
12.0,5.0,15.0,11.4
12.0,5.0,16.0,9.8
12.0,5.0,17.0,11.1
12.0,5.0,18.0,10.2
12.0,5.0,19.0,9.8
12.0,5.0,20.0,8.8
12.0,5.0,21.0,9.1
12.0,5.0,22.0,7.1
12.0,5.0,23.0,6.5
12.0,6.0,0.0,5.9
12.0,6.0,1.0,5.8
12.0,6.0,2.0,5.3
12.0,6.0,3.0,5.9
12.0,6.0,4.0,4.2
12.0,6.0,5.0,4.6
12.0,6.0,6.0,5.2
12.0,6.0,7.0,5.3
12.0,6.0,8.0,6.1
12.0,6.0,9.0,8.0
12.0,6.0,10.0,10.0
12.0,6.0,11.0,12.0
12.0,6.0,12.0,11.2
12.0,6.0,13.0,13.5
12.0,6.0,14.0,12.3
12.0,6.0,15.0,11.5
12.0,6.0,16.0,10.2
12.0,6.0,17.0,9.3
12.0,6.0,18.0,8.1
12.0,6.0,19.0,7.8
12.0,6.0,20.0,6.7
12.0,6.0,21.0,6.1
12.0,6.0,22.0,5.9
12.0,6.0,23.0,5.4
12.0,0.0,0.0,4.4
12.0,0.0,1.0,4.7
12.0,0.0,2.0,3.7
12.0,0.0,3.0,4.6
12.0,0.0,4.0,3.8
12.0,0.0,5.0,3.7
12.0,0.0,6.0,3.7
12.0,0.0,7.0,3.2
12.0,0.0,8.0,5.6
12.0,0.0,9.0,7.7
12.0,0.0,10.0,10.1
12.0,0.0,11.0,11.2
12.0,0.0,12.0,12.6
12.0,0.0,13.0,12.6
12.0,0.0,14.0,12.2
12.0,0.0,15.0,11.4
12.0,0.0,16.0,10.4
12.0,0.0,17.0,9.4
12.0,0.0,18.0,9.3
12.0,0.0,19.0,8.5
12.0,0.0,20.0,8.5
12.0,0.0,21.0,8.0
12.0,0.0,22.0,6.8
12.0,0.0,23.0,6.8
12.0,1.0,0.0,7.1
12.0,1.0,1.0,6.4
12.0,1.0,2.0,6.0
12.0,1.0,3.0,6.5
12.0,1.0,4.0,6.2
12.0,1.0,5.0,6.2
12.0,1.0,6.0,4.8
12.0,1.0,7.0,5.0
12.0,1.0,8.0,6.1
12.0,1.0,9.0,8.4
12.0,1.0,10.0,9.5
12.0,1.0,11.0,11.8
12.0,1.0,12.0,12.2
12.0,1.0,13.0,13.4
12.0,1.0,14.0,13.4
12.0,1.0,15.0,12.6
12.0,1.0,16.0,11.0
12.0,1.0,17.0,9.7
12.0,1.0,18.0,8.5
12.0,1.0,19.0,8.2
12.0,1.0,20.0,7.8
12.0,1.0,21.0,8.1
12.0,1.0,22.0,7.6
12.0,1.0,23.0,7.0
12.0,2.0,0.0,6.8
12.0,2.0,1.0,6.2
12.0,2.0,2.0,5.6
12.0,2.0,3.0,6.7
12.0,2.0,4.0,6.8
12.0,2.0,5.0,6.1
12.0,2.0,6.0,6.2
12.0,2.0,7.0,6.5
12.0,2.0,8.0,6.9
12.0,2.0,9.0,8.0
12.0,2.0,10.0,9.6
12.0,2.0,11.0,10.8
12.0,2.0,12.0,12.2
12.0,2.0,13.0,12.9
12.0,2.0,14.0,12.9
12.0,2.0,15.0,12.5
12.0,2.0,16.0,11.6
12.0,2.0,17.0,10.7
12.0,2.0,18.0,10.3
12.0,2.0,19.0,9.3
12.0,2.0,20.0,9.0
12.0,2.0,21.0,8.0
12.0,2.0,22.0,7.2
12.0,2.0,23.0,6.9
12.0,3.0,0.0,6.4
12.0,3.0,1.0,6.2
12.0,3.0,2.0,6.0
12.0,3.0,3.0,5.8
12.0,3.0,4.0,5.5
12.0,3.0,5.0,5.1
12.0,3.0,6.0,5.0
12.0,3.0,7.0,4.8
12.0,3.0,8.0,5.6
12.0,3.0,9.0,7.0
12.0,3.0,10.0,9.2
12.0,3.0,11.0,10.0
12.0,3.0,12.0,10.3
12.0,3.0,13.0,10.2
12.0,3.0,14.0,10.2
12.0,3.0,15.0,9.9
12.0,3.0,16.0,9.3
12.0,3.0,17.0,8.5
12.0,3.0,18.0,7.3
12.0,3.0,19.0,6.5
12.0,3.0,20.0,6.1
12.0,3.0,21.0,6.0
12.0,3.0,22.0,5.6
12.0,3.0,23.0,4.9
12.0,4.0,0.0,5.1
12.0,4.0,1.0,4.4
12.0,4.0,2.0,4.0
12.0,4.0,3.0,3.1
12.0,4.0,4.0,3.5
12.0,4.0,5.0,2.2
12.0,4.0,6.0,1.7
12.0,4.0,7.0,2.9
12.0,4.0,8.0,4.4
12.0,4.0,9.0,5.7
12.0,4.0,10.0,6.7
12.0,4.0,11.0,6.9
12.0,4.0,12.0,7.8
12.0,4.0,13.0,7.6
12.0,4.0,14.0,7.1
12.0,4.0,15.0,6.9
12.0,4.0,16.0,6.4
12.0,4.0,17.0,5.0
12.0,4.0,18.0,6.2
12.0,4.0,19.0,5.2
12.0,4.0,20.0,6.0
12.0,4.0,21.0,5.6
12.0,4.0,22.0,5.4
12.0,4.0,23.0,6.3
12.0,5.0,0.0,5.2
12.0,5.0,1.0,5.2
12.0,5.0,2.0,5.5
12.0,5.0,3.0,4.4
12.0,5.0,4.0,3.9
12.0,5.0,5.0,4.0
12.0,5.0,6.0,5.4
12.0,5.0,7.0,6.1
12.0,5.0,8.0,6.2
12.0,5.0,9.0,8.2
12.0,5.0,10.0,9.6
12.0,5.0,11.0,10.7
12.0,5.0,12.0,11.6
12.0,5.0,13.0,11.7
12.0,5.0,14.0,11.4
12.0,5.0,15.0,10.4
12.0,5.0,16.0,9.6
12.0,5.0,17.0,8.5
12.0,5.0,18.0,7.4
12.0,5.0,19.0,6.8
12.0,5.0,20.0,6.3
12.0,5.0,21.0,5.6
12.0,5.0,22.0,5.4
12.0,5.0,23.0,4.7
12.0,6.0,0.0,3.5
12.0,6.0,1.0,2.5
12.0,6.0,2.0,3.6
12.0,6.0,3.0,2.4
12.0,6.0,4.0,2.4
12.0,6.0,5.0,1.2
12.0,6.0,6.0,1.5
12.0,6.0,7.0,1.0
12.0,6.0,8.0,4.0
12.0,6.0,9.0,6.2
12.0,6.0,10.0,8.1
12.0,6.0,11.0,9.6
12.0,6.0,12.0,11.0
12.0,6.0,13.0,11.6
12.0,6.0,14.0,11.5
12.0,6.0,15.0,11.4
12.0,6.0,16.0,9.9
12.0,6.0,17.0,7.9
12.0,6.0,18.0,7.1
12.0,6.0,19.0,8.4
12.0,6.0,20.0,7.1
12.0,6.0,21.0,8.5
12.0,6.0,22.0,8.3
12.0,6.0,23.0,7.7
12.0,0.0,0.0,6.3
12.0,0.0,1.0,5.9
12.0,0.0,2.0,5.0
12.0,0.0,3.0,4.2
12.0,0.0,4.0,4.4
12.0,0.0,5.0,4.1
12.0,0.0,6.0,4.5
12.0,0.0,7.0,4.9
12.0,0.0,8.0,6.5
12.0,0.0,9.0,8.6
12.0,0.0,10.0,10.4
12.0,0.0,11.0,10.7
12.0,0.0,12.0,11.6
12.0,0.0,13.0,11.9
12.0,0.0,14.0,12.0
12.0,0.0,15.0,11.5
12.0,0.0,16.0,10.1
12.0,0.0,17.0,8.7
12.0,0.0,18.0,8.0
12.0,0.0,19.0,7.7
12.0,0.0,20.0,7.7
12.0,0.0,21.0,7.2
12.0,0.0,22.0,7.3
12.0,0.0,23.0,6.2
12.0,1.0,0.0,5.2
12.0,1.0,1.0,5.2
12.0,1.0,2.0,4.8
12.0,1.0,3.0,4.5
12.0,1.0,4.0,3.9
12.0,1.0,5.0,3.3
12.0,1.0,6.0,3.2
12.0,1.0,7.0,3.0
12.0,1.0,8.0,5.4
12.0,1.0,9.0,8.4
12.0,1.0,10.0,10.8
12.0,1.0,11.0,11.7
12.0,1.0,12.0,13.0
12.0,1.0,13.0,13.2
12.0,1.0,14.0,12.9
12.0,1.0,15.0,12.5
12.0,1.0,16.0,10.8
12.0,1.0,17.0,9.0
12.0,1.0,18.0,9.1
12.0,1.0,19.0,9.2
12.0,1.0,20.0,8.8
12.0,1.0,21.0,8.2
12.0,1.0,22.0,8.3
12.0,1.0,23.0,7.1
12.0,2.0,0.0,6.4
12.0,2.0,1.0,6.0
12.0,2.0,2.0,5.4
12.0,2.0,3.0,4.6
12.0,2.0,4.0,5.0
12.0,2.0,5.0,3.9
12.0,2.0,6.0,3.0
12.0,2.0,7.0,3.4
12.0,2.0,8.0,6.3
12.0,2.0,9.0,8.6
12.0,2.0,10.0,10.7
12.0,2.0,11.0,11.4
12.0,2.0,12.0,12.7
12.0,2.0,13.0,12.2
12.0,2.0,14.0,11.8
12.0,2.0,15.0,11.2
12.0,2.0,16.0,10.2
12.0,2.0,17.0,10.3
12.0,2.0,18.0,9.6
12.0,2.0,19.0,8.3
12.0,2.0,20.0,7.0
12.0,2.0,21.0,6.4
12.0,2.0,22.0,5.5
12.0,2.0,23.0,4.8
12.0,3.0,0.0,4.8
12.0,3.0,1.0,5.1
12.0,3.0,2.0,5.3
12.0,3.0,3.0,4.4
12.0,3.0,4.0,4.5
12.0,3.0,5.0,3.7
12.0,3.0,6.0,3.8
12.0,3.0,7.0,3.3
12.0,3.0,8.0,3.0
12.0,3.0,9.0,3.4
12.0,3.0,10.0,3.5
12.0,3.0,11.0,4.0
12.0,3.0,12.0,6.3
12.0,3.0,13.0,7.5
12.0,3.0,14.0,7.8
12.0,3.0,15.0,7.8
12.0,3.0,16.0,7.7
12.0,3.0,17.0,6.7
12.0,3.0,18.0,6.8
12.0,3.0,19.0,6.5
12.0,3.0,20.0,5.9
12.0,3.0,21.0,5.7
12.0,3.0,22.0,5.5
12.0,3.0,23.0,4.0
12.0,4.0,0.0,3.4
12.0,4.0,1.0,3.2
12.0,4.0,2.0,1.4
12.0,4.0,3.0,1.4
12.0,4.0,4.0,2.5
12.0,4.0,5.0,2.2
12.0,4.0,6.0,1.2
12.0,4.0,7.0,2.1
12.0,4.0,8.0,4.4
12.0,4.0,9.0,6.3
12.0,4.0,10.0,8.1
12.0,4.0,11.0,9.9
12.0,4.0,12.0,11.1
12.0,4.0,13.0,11.0
12.0,4.0,14.0,10.3
12.0,4.0,15.0,9.9
12.0,4.0,16.0,9.0
12.0,4.0,17.0,8.8
12.0,4.0,18.0,9.0
12.0,4.0,19.0,7.9
12.0,4.0,20.0,7.3
12.0,4.0,21.0,8.3
12.0,4.0,22.0,8.8
12.0,4.0,23.0,6.8
12.0,5.0,0.0,6.1
12.0,5.0,1.0,5.4
12.0,5.0,2.0,4.1
12.0,5.0,3.0,4.5
12.0,5.0,4.0,5.2
12.0,5.0,5.0,3.8
12.0,5.0,6.0,4.2
12.0,5.0,7.0,3.2
12.0,5.0,8.0,4.3
12.0,5.0,9.0,7.6
12.0,5.0,10.0,10.7
12.0,5.0,11.0,12.8
12.0,5.0,12.0,15.3
12.0,5.0,13.0,15.8
12.0,5.0,14.0,16.1
12.0,5.0,15.0,14.4
12.0,5.0,16.0,13.5
12.0,5.0,17.0,12.1
12.0,5.0,18.0,11.7
12.0,5.0,19.0,11.7
12.0,5.0,20.0,11.9
12.0,5.0,21.0,11.4
12.0,5.0,22.0,10.7
12.0,5.0,23.0,8.5
12.0,6.0,0.0,7.8
12.0,6.0,1.0,7.3
12.0,6.0,2.0,8.3
12.0,6.0,3.0,8.1
12.0,6.0,4.0,8.2
12.0,6.0,5.0,7.6
12.0,6.0,6.0,7.3
12.0,6.0,7.0,6.8
12.0,6.0,8.0,7.0
12.0,6.0,9.0,8.5
12.0,6.0,10.0,10.0
12.0,6.0,11.0,10.3
12.0,6.0,12.0,10.4
12.0,6.0,13.0,9.5
12.0,6.0,14.0,8.8
12.0,6.0,15.0,7.8
12.0,6.0,16.0,6.9
12.0,6.0,17.0,6.1
12.0,6.0,18.0,5.0
12.0,6.0,19.0,4.4
12.0,6.0,20.0,3.9
12.0,6.0,21.0,3.3
12.0,6.0,22.0,3.3
12.0,6.0,23.0,3.6
12.0,0.0,0.0,3.2
12.0,0.0,1.0,3.6
12.0,0.0,2.0,3.5
12.0,0.0,3.0,3.4
12.0,0.0,4.0,2.6
12.0,0.0,5.0,2.8
12.0,0.0,6.0,3.1
12.0,0.0,7.0,3.1
12.0,0.0,8.0,3.8
12.0,0.0,9.0,6.2
12.0,0.0,10.0,8.1
12.0,0.0,11.0,9.0
12.0,0.0,12.0,9.6
12.0,0.0,13.0,10.5
12.0,0.0,14.0,10.6
12.0,0.0,15.0,9.9
12.0,0.0,16.0,8.9
12.0,0.0,17.0,7.2
12.0,0.0,18.0,6.4
12.0,0.0,19.0,6.4
12.0,0.0,20.0,6.8
12.0,0.0,21.0,6.7
12.0,0.0,22.0,5.5
12.0,0.0,23.0,5.5
12.0,1.0,0.0,3.8
12.0,1.0,1.0,2.9
12.0,1.0,2.0,2.6
12.0,1.0,3.0,2.5
12.0,1.0,4.0,2.4
12.0,1.0,5.0,2.6
12.0,1.0,6.0,2.8
12.0,1.0,7.0,2.2
12.0,1.0,8.0,3.7
12.0,1.0,9.0,5.8
12.0,1.0,10.0,8.8
12.0,1.0,11.0,10.0
12.0,1.0,12.0,11.4
12.0,1.0,13.0,11.3
12.0,1.0,14.0,11.4
12.0,1.0,15.0,11.2
12.0,1.0,16.0,9.9
12.0,1.0,17.0,9.3
12.0,1.0,18.0,8.3
12.0,1.0,19.0,7.9
12.0,1.0,20.0,7.6
12.0,1.0,21.0,6.8
12.0,1.0,22.0,6.2
12.0,1.0,23.0,7.3
12.0,2.0,0.0,7.0
12.0,2.0,1.0,6.9
12.0,2.0,2.0,7.0
12.0,2.0,3.0,6.4
12.0,2.0,4.0,5.4
12.0,2.0,5.0,6.5
12.0,2.0,6.0,5.7
12.0,2.0,7.0,5.1
12.0,2.0,8.0,5.5
12.0,2.0,9.0,6.5
12.0,2.0,10.0,8.5
12.0,2.0,11.0,9.6
12.0,2.0,12.0,10.4
12.0,2.0,13.0,10.8
12.0,2.0,14.0,10.5
12.0,2.0,15.0,10.0
12.0,2.0,16.0,9.3
12.0,2.0,17.0,9.1
12.0,2.0,18.0,9.2
12.0,2.0,19.0,9.0
12.0,2.0,20.0,7.3
12.0,2.0,21.0,7.4
12.0,2.0,22.0,6.9
12.0,2.0,23.0,6.6
12.0,3.0,0.0,5.3
12.0,3.0,1.0,5.6
12.0,3.0,2.0,4.7
12.0,3.0,3.0,5.5
12.0,3.0,4.0,4.3
12.0,3.0,5.0,3.8
12.0,3.0,6.0,4.5
12.0,3.0,7.0,4.2
12.0,3.0,8.0,5.8
12.0,3.0,9.0,6.9
12.0,3.0,10.0,9.1
12.0,3.0,11.0,11.0
12.0,3.0,12.0,12.7
12.0,3.0,13.0,14.1
12.0,3.0,14.0,14.5
12.0,3.0,15.0,14.0
12.0,3.0,16.0,12.2
12.0,3.0,17.0,11.0
12.0,3.0,18.0,10.7
12.0,3.0,19.0,12.1
12.0,3.0,20.0,10.3
12.0,3.0,21.0,10.0
12.0,3.0,22.0,9.2
12.0,3.0,23.0,8.7
12.0,4.0,0.0,8.4
12.0,4.0,1.0,8.4
12.0,4.0,2.0,7.6
12.0,4.0,3.0,6.5
12.0,4.0,4.0,6.2
12.0,4.0,5.0,5.1
12.0,4.0,6.0,5.2
12.0,4.0,7.0,4.9
12.0,4.0,8.0,5.9
12.0,4.0,9.0,7.4
12.0,4.0,10.0,8.8
12.0,4.0,11.0,9.9
12.0,4.0,12.0,11.9
12.0,4.0,13.0,11.6
12.0,4.0,14.0,10.4
12.0,4.0,15.0,10.5
12.0,4.0,16.0,9.4
12.0,4.0,17.0,8.1
12.0,4.0,18.0,7.4
12.0,4.0,19.0,6.5
12.0,4.0,20.0,5.8
12.0,4.0,21.0,5.9
12.0,4.0,22.0,5.4
12.0,4.0,23.0,4.4
12.0,5.0,0.0,3.9
12.0,5.0,1.0,3.3
12.0,5.0,2.0,2.7
12.0,5.0,3.0,2.8
12.0,5.0,4.0,2.5
12.0,5.0,5.0,1.9
12.0,5.0,6.0,2.7
12.0,5.0,7.0,2.1
12.0,5.0,8.0,4.2
12.0,5.0,9.0,5.3
12.0,5.0,10.0,6.9
12.0,5.0,11.0,8.2
12.0,5.0,12.0,9.9
12.0,5.0,13.0,9.9
12.0,5.0,14.0,10.5
12.0,5.0,15.0,9.3
12.0,5.0,16.0,8.7
12.0,5.0,17.0,6.4
12.0,5.0,18.0,5.3
12.0,5.0,19.0,6.1
12.0,5.0,20.0,4.8
12.0,5.0,21.0,4.8
12.0,5.0,22.0,3.4
12.0,5.0,23.0,3.6
12.0,6.0,0.0,4.1
12.0,6.0,1.0,3.5
12.0,6.0,2.0,2.0
12.0,6.0,3.0,1.7
12.0,6.0,4.0,2.9
12.0,6.0,5.0,1.3
12.0,6.0,6.0,0.9
12.0,6.0,7.0,0.9
12.0,6.0,8.0,3.3
12.0,6.0,9.0,5.3
12.0,6.0,10.0,7.3
12.0,6.0,11.0,9.3
12.0,6.0,12.0,10.9
12.0,6.0,13.0,11.0
12.0,6.0,14.0,11.3
12.0,6.0,15.0,11.2
12.0,6.0,16.0,10.6
12.0,6.0,17.0,8.6
12.0,6.0,18.0,7.8
12.0,6.0,19.0,6.9
12.0,6.0,20.0,6.8
12.0,6.0,21.0,6.1
12.0,6.0,22.0,5.7
12.0,6.0,23.0,4.1
12.0,0.0,0.0,4.7
12.0,0.0,1.0,4.3
12.0,0.0,2.0,4.4
12.0,0.0,3.0,4.4
12.0,0.0,4.0,4.8
12.0,0.0,5.0,4.0
12.0,0.0,6.0,3.9
12.0,0.0,7.0,4.8
12.0,0.0,8.0,5.1
12.0,0.0,9.0,6.8
12.0,0.0,10.0,8.3
12.0,0.0,11.0,8.6
12.0,0.0,12.0,8.8
12.0,0.0,13.0,9.6
12.0,0.0,14.0,9.0
12.0,0.0,15.0,8.0
12.0,0.0,16.0,8.0
12.0,0.0,17.0,6.4
12.0,0.0,18.0,6.2
12.0,0.0,19.0,6.4
12.0,0.0,20.0,5.3
12.0,0.0,21.0,6.0
12.0,0.0,22.0,5.6
12.0,0.0,23.0,5.3
12.0,1.0,0.0,5.1
12.0,1.0,1.0,4.5
12.0,1.0,2.0,4.9
12.0,1.0,3.0,4.1
12.0,1.0,4.0,3.4
12.0,1.0,5.0,3.0
12.0,1.0,6.0,3.8
12.0,1.0,7.0,3.1
12.0,1.0,8.0,4.7
12.0,1.0,9.0,6.6
12.0,1.0,10.0,9.6
12.0,1.0,11.0,11.3
12.0,1.0,12.0,13.3
12.0,1.0,13.0,13.1
12.0,1.0,14.0,13.8
12.0,1.0,15.0,13.5
12.0,1.0,16.0,12.5
